山西,晋中,2017-03-01,山西菜|晋菜,川菜,西餐,韩国料理,东北菜,湘菜,本帮江浙菜,新疆菜,西北菜,日本料理
山西,运城,2017-03-01,川菜,西餐,山西菜|晋菜,西北菜,韩国料理,东北菜,北京菜,日本料理,湘菜,粤菜
山西,临汾,2017-03-01,西餐,本帮江浙菜,山西菜|晋菜,川菜,东北菜,韩国料理,西北菜,新疆菜,日本料理,北京菜
内蒙古,,2017-03-02,西北菜,西餐,川菜,东北菜,日本料理,韩国料理,粤菜,本帮江浙菜,湘菜,北京菜
内蒙古,呼和浩特,2017-03-02,西北菜,西餐,川菜,日本料理,韩国料理,东北菜,粤菜,本帮江浙菜,徽菜|徽州菜,东南亚菜
内蒙古,包头,2017-03-02,西北菜,西餐,日本料理,东北菜,韩国料理,川菜,本帮江浙菜,粤菜,湘菜,北京菜
内蒙古,,2017-03-01,西北菜,西餐,东北菜,川菜,韩国料理,日本料理,粤菜,本帮江浙菜,湘菜,北京菜
内蒙古,呼和浩特,2017-03-01,西北菜,西餐,韩国料理,日本料理,川菜,东北菜,粤菜,本帮江浙菜,东南亚菜,湘菜
内蒙古,包头,2017-03-01,西北菜,川菜,西餐,日本料理,东北菜,韩国料理,粤菜,本帮江浙菜,湘菜,北京菜
辽宁,,2017-03-02,西餐,日本料理,东北菜,韩国料理,川菜,粤菜,本帮江浙菜,东南亚菜,湘菜,北京菜
辽宁,沈阳,2017-03-02,西餐,东北菜,日本料理,韩国料理,川菜,粤菜,本帮江浙菜,东南亚菜,北京菜,湘菜
辽宁,大连,2017-03-02,日本料理,西餐,韩国料理,东北菜,川菜,粤菜,本帮江浙菜,东南亚菜,湘菜,西北菜
辽宁,鞍山,2017-03-02,东北菜,西餐,川菜,日本料理,韩国料理,粤菜,北京菜,本帮江浙菜,东南亚菜,湘菜
辽宁,抚顺,2017-03-02,东北菜,韩国料理,川菜,西餐,日本料理,粤菜,湘菜,北京菜,新疆菜,本帮江浙菜
