内蒙古,赤峰,2017-05-11,高原红藏牛肉,酸奶饼,手把肉,手切羊腿肉,杀羊菜,烤羊排,黑豆腐,烤羊腿,手抓肉,沙葱羊肉
内蒙古,通辽,2017-05-11,馅饼,榴莲披萨,烤羊排,锅茶,臭鱼,沙葱炒鸡蛋,烤羊腿,石头包肉,红烧肉,炒米酸奶
内蒙古,鄂尔多斯,2017-05-11,烤羊排,甜奶酪馅饼,石头山烤肉,蒸菜,铁锅炖菜焖面,酿皮,干炸五花肉,骆驼肉馅饼,酸奶饼,公鸡炖鲍鱼
内蒙古,呼伦贝尔,2017-05-11,奶酪饼,俄式香肠,手扒肉,烤羊腿,排骨煎土豆,红菜汤,羊杂汤,俄罗斯大肉串,男孩沙拉,切片羊肉
内蒙古,兴安盟,2017-05-11,烤羊排,手切羊肉块,羊肉串,烤羊腿,手把肉,烤酸菜,馅饼,牛肉馅饼,气饼,沙葱炒鸡蛋
内蒙古,锡林郭勒,2017-05-11,太阳肉,拔丝奶豆腐,血肠,羊杂汤,沙葱羊肉,羊肉串,羊肉包子,鲜羊肉,驼肉馅饼,羊骨头
内蒙古,乌兰察布,2017-05-11,烤羊排,蒙古奶酪饼,锅茶,奶食拼盘,烤羊腿,贝子羊头,烤肉,焖牛排,土豆烂腌菜,血肠
内蒙古,巴彦淖尔,2017-05-11,蒙古羊蝎子,羊汤,蒙古血肠,蒙古羊拐筋,黄河小鱼,老汤脊骨,秘制猪蹄,排骨焖面,寿司,羊汤炖白菜
内蒙古,阿拉善,2017-05-11,羊蹄,羊杂汤,炒羊肚,羊棒骨,爆炒肚丝,小鱼儿,烤鱼！火爆凤爪,手扒羊肉,手抓羊肉,肝子
辽宁,,2017-05-11,锅包肉,蜜汁梅肉,烤牛舌,三文鱼刺身,麻辣小龙虾,猪颈肉,原汁海胆水饺,羊肉串,海胆刺身,麻婆豆腐
辽宁,沈阳,2017-05-11,麻辣小龙虾,锅包肉,香草厚多士,雪绵豆沙,抹茶厚多士,鲜虾炸云吞,面筋牛肉,牛油果面,芝士玉米,烤鱼
辽宁,大连,2017-05-11,蜜汁梅肉,烤牛舌,三文鱼刺身,原汁海胆水饺,羊肉串,海胆刺身,猪颈肉,麻婆豆腐,烤羊腿,松仁脆牛肉
辽宁,鞍山,2017-05-11,冷面,锅包肉,螃蟹,鸡翅,怪味烤鱼,家炖胖头鱼,烤肉,酱烤生蚝,自灌香肠,榴莲披萨
辽宁,抚顺,2017-05-11,披萨,烤肉,虾饺皇,秘制肉,酸菜鱼,土贡梅煎,秘制嫩牛肉,烧鹅,重庆小面,牛肉
辽宁,本溪,2017-05-11,羊汤,羊杂汤,羊肉串,扒羊脸,锅包肉,手撕饼,拌花菜,酸奶馕,西冷牛排,凉拌羊肚
辽宁,丹东,2017-05-11,黄蚬子,冷面,红烧明太鱼,东北大拉皮,烤鸭,水煮黄蚬子,酸菜炒粉,土豆丝,捞拌海螺,牛肉
辽宁,锦州,2017-05-11,烤鸡翅,羊肉串,大拉皮,排骨串,面包片,鸡爪,披萨,扇贝,老妈蹄花,秘制牛肉
辽宁,营口,2017-05-11,锅包肉,东北大拉皮,酱骨,辣炒蚬子,活烤生蚝,烤鲍鱼,碳烧生蚝,辣炒虾爬子,铁板鲈鱼,鸡焖粉
辽宁,阜新,2017-05-11,鸡翅煲,肉蟹煲,明虾煲,韩式烤肉,烤肉,香蕉薄饼,裙带菜哈利锅,玉米芝士,牛肉,蜜汁小排
辽宁,辽阳,2017-05-11,美新嫩牛肉,胶原肥牛,麻辣牛肉,干锅虾,锡纸焗龙利鱼,酱油炒饭,麻辣拌,板烧牛扒,火焰烧西餐肠,榛蘑土豆片
辽宁,盘锦,2017-05-11,猪颈肉,牛肋条,五花肉,小酥肉,酱汤,陈火锅鲜牛肉,春饼,烤鸭,秘制肥牛,牛仔骨
辽宁,铁岭,2017-05-11,美新嫩牛肉,巴沙鱼,鲜椒鸡,麻辣小面,乌梅汁,铁板煎血肠,酱牛肉,黄椒鱼头,手擀面,麻团
辽宁,朝阳,2017-05-11,拌菜,海鲜八爪鱼锅,炖肠,酸菜清江鱼鱼,榴莲披萨,雪花牛小排,荔枝,锅包肉,情人的眼泪,蛋挞
辽宁,葫芦岛,2017-05-11,螃蟹,扇贝,油焖大虾,酱爆八爪鱼,三鲜饺子,北大荒茄子,蒜蓉扇贝,大螃蟹,酱爆八爪,饺子
吉林,,2017-05-11,锅包肉,小鸡炖蘑菇,五花肉,芝士焗大虾,烤鸭,刺身拼盘,牛肋条,雪衣豆沙,米肠,虾饺皇
吉林,长春,2017-05-11,芝士焗大虾,刺身拼盘,牛肋条,雪衣豆沙,烤鸭,虾饺皇,传统锅包肉,蒜蓉烤生蚝,蓝莓山药,蒜蓉生蚝
吉林,吉林,2017-05-11,锅包肉,烤全肘,小排皇,烤鸭,牛排,印度辣鸡翅,鲜果奶酪沙拉,男女排骨双人锅,墨西哥塔口斯,牛肉
吉林,四平,2017-05-11,意大利面,打糕,辣白菜炒饭,香辣烤鱼,空心菜,炸酱面,锅包肉,碳缸羊排,牛排,明太鱼
吉林,辽源,2017-05-11,鸡爪米糕铲,火辣八爪鱼,芝士玉米
吉林,通化,2017-05-11,孜然心管,干辣椒炒肉,烤肉,炸打糕,肋条,牛舌,铁板茄子,辣明太鱼,牛肉炒米条,溜肉段
吉林,白山,2017-05-11,小鸡炖蘑菇,五花肉,锅包肉,烤酸菜,冷水三道鳞,拔丝地瓜,冷面,煎鸡蛋,羊肉串,东北饺子
吉林,松原,2017-05-11,咱家豆腐,炖湖鱼,锅包肉,焖烤护心肢,鱼宴农家宴,棒骨,小桶海鲜,三文鱼刺身,大饼子,猪蹄
吉林,白城,2017-05-11,烤羊排,鸡翅,啤酒羊肉卷,脊骨汤,鲜奶面包,牛肋排,黑椒牛肉,蚕蛹
吉林,延边,2017-05-11,五花肉,石锅拌饭,红烧明太鱼,锅包肉,打糕,辣白菜五花肉,农家一锅出,牛大块肉,牛排火锅,野生江鲤鱼
黑龙江,,2017-05-11,锅包肉,炒肉拉皮,奶香手撕饼,德国猪肘,黑椒牛排,炸鸡,奶酪玉米,水煮鱼,银鳕鱼西京烧,三文鱼刺身
黑龙江,哈尔滨,2017-05-11,锅包肉,炒肉拉皮,奶香手撕饼,德国猪肘,炸鸡,银鳕鱼西京烧,地三鲜,鱼豆花,三文鱼刺身,胡椒猪肚鸡
黑龙江,齐齐哈尔,2017-05-11,蛋塔,烤鸡翅,冷面,大片肉,大片烤肉,馄炖,铁锅炖鱼,花卷,酸菜,黑胡椒牛排
